"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun","city","income_mean_household_income_hh_cnt","income_mean_nonfamily_income_hh_cnt","income_median_family_income_fam_cnt","income_median_household_income_hh_cnt","i_30","po_box","jur_race_w"
"735",775,"70","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"Black","Female","75232",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Dallas",52297,35480,44145,40103,"South","N","Black"
"736",776,"71","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36,"Black","Female","75216",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",39221,24677,35480,27288,"South","N","Black"
"737",777,"72","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",24,"Hispanic","Female","75232",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Dallas",52297,35480,44145,40103,"South","N","Hispanic"
"738",778,"73","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",54,"Black","Female","75232",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Dallas",52297,35480,44145,40103,"South","N","Black"
"739",779,"74","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",39,"Black","Female","75040",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"31 - 44","No","Yes","No","No","No","No","Yes","Garland",76342,52894,68626,63924,"North","N","Black"
"740",780,"75","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"White","Male","75229",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"55 +","No","Yes","No","No","No","No","No","Dallas",167743,94593,112815,100144,"North","N","White"
"741",781,"76","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36,"White","Female","75149",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"31 - 44","No","No","No","No","No","No","No","Mesquite",60226,41541,55601,50648,"South","N","White"
"742",782,"77","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,"Black","Male","75089",NA,"def_28","Black","Male","trial_30","Aggravated Robbery","Guilty",25,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Rowlett",118354,78840,112590,107111,"North","N","Black"
"743",783,"1","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Male","75040",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Garland",76342,52894,68626,63924,"North","N","White"
"744",784,"2","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"White","Male","75048",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Sachse",117453,97092,104655,102096,"North","N","White"
"745",785,"3","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33,"White","Female","75243",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",63650,45503,46954,41786,"North","N","White"
"746",786,"4","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Male","75088",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Rowlett",108672,64003,100785,93703,"North","N","White"
"747",787,"5","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",25,"White","Female","75243",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","Yes","Dallas",63650,45503,46954,41786,"North","N","White"
"748",788,"6","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"Hispanic","Female","75062",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Irving",72960,53567,61189,55392,"North","N","Hispanic"
"749",789,"7","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"White","Male","75228",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Dallas",57260,42614,48542,42243,"North","N","White"
"750",790,"8","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",68,"White","Male","75011",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Carrollton",NA,NA,NA,NA,"North","N","White"
"751",791,"9","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"Hispanic","Female","75006",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Carrollton",85788,66236,72325,64462,"North","N","Hispanic"
"752",792,"10","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",51,"Asian","Male","75104",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Cedar Hill",88892,54404,83143,73171,"South","N","Asian"
"753",793,"11","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57,"Hispanic","Male","75218",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Dallas",119873,69708,105114,83851,"North","N","Hispanic"
"754",794,"12","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"White","Female","75206",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"18 - 30","No","No","No","No","No","No","No","Dallas",104625,80293,111744,71135,"North","N","White"
"755",795,"13","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",65,"White","Female","75254",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Dallas",84082,67804,54627,54122,"North","N","White"
"756",796,"14","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",59,"Black","Female","75223",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","Yes","Dallas",69327,49402,51081,50286,"Split","N","Black"
"757",797,"15","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"Hispanic","Female","75062",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No","Irving",72960,53567,61189,55392,"North","N","Hispanic"
"758",798,"16","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"Hispanic","Female","75217",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",48362,31057,42598,40475,"South","N","Hispanic"
"759",799,"17","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"White","Female","75230",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No","Dallas",196645,85372,162696,91596,"North","N","White"
"760",800,"18","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",69,"Black","Female","75214",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Dallas",148195,80228,157846,89719,"North","N","Black"
"761",801,"19","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",52,"Black","Female","75149",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","Yes","Yes","Mesquite",60226,41541,55601,50648,"South","N","Black"
"762",802,"20","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"Black","Male","75115",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Desoto",86023,56361,82408,72084,"South","N","Black"
"763",803,"21","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"White","Male","75115",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Desoto",86023,56361,82408,72084,"South","N","White"
"764",804,"22","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",56,"White","Female","75149",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Mesquite",60226,41541,55601,50648,"South","N","White"
"765",805,"23","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Male","75209",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Dallas",158441,96340,114000,95112,"North","N","White"
"766",806,"24","1","0","0","Not a Juror","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",38,"White","Male","75228",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","Yes","Dallas",57260,42614,48542,42243,"North","N","White"
"767",807,"25","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",24,"White","Female","75052",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","Yes","Grand Prairie",90904,59514,85220,78660,"South","N","White"
"768",808,"26","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,"White","Male","75214",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",148195,80228,157846,89719,"North","N","White"
"769",809,"27","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Black","Male","75206",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Dallas",104625,80293,111744,71135,"North","N","Black"
"770",810,"28","1","0","0","Not a Juror","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",61,"Asian","Female","75060",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","Yes","Irving",70295,53509,58591,57907,"North","N","Asian"
"771",811,"29","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"Black","Female","75134",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Lancaster",63900,41507,62725,54140,"South","N","Black"
"772",812,"30","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"Black","Male","75219",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",117631,95270,109526,72559,"North","N","Black"
"773",813,"31","1","0","0","Not a Juror","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Male","75219",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Dallas",117631,95270,109526,72559,"North","N","White"
"774",814,"32","1","0","0","Not a Juror","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",35,"Black","Female","75150",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","Yes","Mesquite",65031,45078,63203,54440,"South","N","Black"
"775",815,"33","1","1","0","Not a Juror","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",45,"Black","Female","75115",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","State","Yes","Yes","No","No","Yes","Yes","Desoto",86023,56361,82408,72084,"South","N","Black"
"776",816,"34","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"White","Female","75204",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Dallas",112921,101691,106480,81529,"North","N","White"
"777",817,"35","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Black","Male","75216",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Dallas",39221,24677,35480,27288,"South","N","Black"
"778",818,"36","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"Hispanic","Male","75181",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Mesquite",93618,55539,94583,88149,"South","N","Hispanic"
"779",819,"37","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45,"Hispanic","Male","75217",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Dallas",48362,31057,42598,40475,"South","N","Hispanic"
"780",820,"38","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Male","75063",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Irving",118452,78615,116579,96053,"North","N","White"
"781",821,"39","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",67,"White","Male","75208",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","Yes","Dallas",96005,78495,68440,63277,"Split","N","White"
"782",822,"40","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",69,"White","Female","75116",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","Yes","Duncanville",58023,37153,55425,45827,"South","N","White"
"783",823,"41","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"Hispanic","Male","75108",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,"Hispanic"
"784",824,"42","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",43,"White","Male","75019",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","Yes","Coppell",153906,83733,140383,118740,"North","N","White"
"785",825,"43","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45,"Hispanic","Female","75041",NA,"def_06","White","Male","trial_28","Capital Murder","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","Yes","No","Garland",68301,66524,51842,50395,"North","N","Hispanic"
