"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","voir_dire_date","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun"
"573",573,"59","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"Hispanic","Female","75043",NA,"def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No"
"574",574,"60","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",30,"White","Female","75204","2066","def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"575",575,"62","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"White","Male","75019","5946","def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","No"
"576",576,"64","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"White","Male","75089","9586","def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"577",577,"65","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",64,"White","Male","75062","8700","def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","Yes"
"578",578,"67","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",46,"Hispanic","Female","75051","3934","def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","Yes","No","No"
"579",579,"72","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30,"White","Female","75219","4983","def_33","White","Male","trial_47",2020-01-21,"Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"580",580,"1","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"Black","Male","75115","1540","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"581",581,"2","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"Hispanic","Male","75134",NA,"def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"582",582,"3","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",62,"Hispanic","Female","75228",NA,"def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","Yes","No","No"
"583",583,"4","0","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Male","75019","5129","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No"
"584",584,"5","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"Other","Female","75104","8172","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","No","No"
"585",585,"6","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,"Black","Female","75232","3151","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"586",586,"7","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,"White","Male","75225",NA,"def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"587",587,"8","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Female","75240","5145","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"588",588,"9","0","0","1","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"White","Male","75061","1741","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"589",589,"10","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"White","Female","75218","4259","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"590",590,"11","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",57,"Black","Male","75217","8643","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","Yes","Yes"
"591",591,"12","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Female","75149","1985","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No"
"592",592,"13","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"White","Female","75206","6715","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No"
"593",593,"14","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",68,"White","Male","75043","3353","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"594",594,"15","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",69,"White","Female","75229","5323","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No"
"595",595,"16","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45,"Hispanic","Male","75060","3544","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","No"
"596",596,"17","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",35,"Other","Male","75207","3466","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","Yes"
"597",597,"18","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45,"White","Female","75225","8153","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"598",598,"19","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"White","Male","75209","4418","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"599",599,"20","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"Black","Female","75089","6775","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","State","No","Yes","No","No","No","No"
"600",600,"21","0","0","1","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57,"White","Male","75206","3203","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"601",601,"22","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"White","Male","75182","9318","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"602",602,"23","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35,"Black","Male","75215","1926","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"603",603,"24","0","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",62,"Asian","Female","75243","1634","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","No","No","No","Yes","No","No"
"604",604,"25","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47,"White","Female","75019","5984","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No"
"605",605,"26","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",49,"Hispanic","Female","75150","5159","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","Yes","No","No"
"606",606,"27","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Male","75228","4008","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"607",607,"28","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",26,"White","Male","75043","8151","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes"
"608",608,"29","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34,"White","Female","75206","7408","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"609",609,"30","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33,"White","Male","75205","4803","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No"
"610",610,"31","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"Asian","Male","75006","3739","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"611",611,"32","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",64,"White","Female","75206","5501","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"612",612,"33","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Male","75048","4017","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"613",613,"34","0","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",51,"Black","Female","75137","3039","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"614",614,"35","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,"Hispanic","Female","75001","5062","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"615",615,"36","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47,"Hispanic","Female","75234","4843","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","State","No","Yes","No","No","No","No"
"616",616,"37","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"White","Female","75206","4670","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","No","No","No","No","No","No","No"
"617",617,"38","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"White","Male","75048","4749","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No"
"618",618,"39","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"Asian","Female","75150","3009","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"619",619,"40","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33,"White","Male","75243","8271","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"620",620,"41","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35,"Hispanic","Male","75006","7544","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"621",621,"42","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Male","75050","2849","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"622",622,"43","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",19,"White","Male","75081","2510","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No"
"623",623,"44","0","1","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"White","Female","75238","1039","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"624",624,"45","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"Black","Female","75216","6603","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No"
"625",625,"46","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"Hispanic","Male","75043","6457","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","No","No"
"626",626,"47","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Female","75243","4009","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"627",627,"48","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",52,"Black","Female","75237","2449","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes"
"628",628,"49","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38,"White","Male","75244","8016","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"629",629,"50","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Male","75229",NA,"def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"630",630,"51","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",51,"Black","Female","75115","7551","def_08","White","Female","trial_48",2015-04-27,"Capital Murder","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","No"
